datetime,open,high,low,close,volume
2026-07-09T00:00:00+00:00,161.66299999999998,161.73899999999998,160.595,160.97799999999998,267623
2026-07-12T00:00:00+00:00,161.70499999999998,162.487,161.595,162.17399999999998,748900
2026-07-15T00:00:00+00:00,162.17399999999998,162.547,161.98,162.32999999999998,666732
2026-07-18T00:00:00+00:00,162.39999999999998,163.238,162.19899999999998,163.149,269624
2026-07-21T00:00:00+00:00,163.149,163.987,162.665,163.82399999999998,617845
2026-07-24T00:00:00+00:00,163.82399999999998,163.92999999999998,163.327,163.718,291433
2026-07-27T00:00:00+00:00,163.718,163.95,157.95499999999998,159.49699999999999,1332639
2026-07-30T00:00:00+00:00,159.49699999999999,160.879,156.51,157.404,1119282
2026-08-02T00:00:00+00:00,157.114,157.959,155.226,157.741,987770
2026-08-05T00:00:00+00:00,157.741,158.572,156.666,157.59699999999998,387020
2026-08-08T00:00:00+00:00,157.69799999999998,159.386,157.61499999999998,159.26,349000
2026-08-11T00:00:00+00:00,159.26,159.56699999999998,158.575,159.316,829844
2026-08-14T00:00:00+00:00,159.286,159.59699999999998,158.845,159.433,199007
2026-08-17T00:00:00+00:00,159.433,159.779,158.028,159.039,836861
2026-08-20T00:00:00+00:00,159.039,159.132,158.349,158.972,227372
2026-08-23T00:00:00+00:00,158.971,159.491,158.551,159.30700000000002,389152
2026-08-26T00:00:00+00:00,159.30700000000002,160.00700000000003,159.09900000000002,159.883,257809
2026-08-29T00:00:00+00:00,160.018,160.274,159.472,160.167,505525
2026-09-01T00:00:00+00:00,160.167,160.392,160.12199999999999,160.378,30738
